CODCAIXA,IDCODMOVCAIXA,DATA,OBS,OPERACAO,CREDITO,DEBITO,CODUSUARIO,CODVENREC,IDREMESSA,MESLCTO,HORA,REG,IDCODDESP,OP_SANGRIA,CODVENDA,CODTIPOVENDA,ID_PROCESSAMENTO,ORIGEM_NUVEM,VALOROPERACAO,OP_ACRESCIMO,OP_DESCONTO,TIPO_LANC,OBSERVACAO
1,880,2023-11-16,000001 - Consumidor,30,95,0,8,433,0,,14:56,,,,,,0,0,95,0,0,,
1,881,2023-11-16,Venda Deposito Bancario,3,0,95,8,433,0,,14:56,,,,,,0,0,-95,0,0,,
1,882,2023-11-16,000001 - Consumidor,30,95,0,8,434,0,,14:57,,,,,,0,0,95,0,0,,
1,883,2023-11-16,Venda Deposito Bancario,3,0,95,8,434,0,,14:57,,,,,,0,0,-95,0,0,,
1,884,2023-11-16,000001 - Consumidor,30,95,0,8,435,0,,14:57,,,,,,0,0,95,0,0,,
1,885,2023-11-16,Venda Deposito Bancario,3,0,95,8,435,0,,14:57,,,,,,0,0,-95,0,0,,
1,886,2023-11-16,000001 - Consumidor,30,145,0,8,436,0,,14:57,,,,,,0,0,145,0,0,,
1,887,2023-11-16,Venda Deposito Bancario,3,0,145,8,436,0,,14:57,,,,,,0,0,-145,0,0,,
1,888,2023-11-16,000001 - Consumidor,30,55,0,8,437,0,,14:58,,,,,,0,0,55,0,0,,
1,889,2023-11-16,Venda Deposito Bancario,3,0,55,8,437,0,,14:58,,,,,,0,0,-55,0,0,,
1,890,2023-11-16,000001 - Consumidor,30,150,0,8,438,0,,14:59,,,,,,0,0,150,0,0,,
1,891,2023-11-16,Venda Deposito Bancario,3,0,150,8,438,0,,14:59,,,,,,0,0,-150,0,0,,
1,892,2023-11-16,000001 - Consumidor,30,50,0,8,439,0,,15:01,,,,,,0,0,50,0,0,,
1,893,2023-11-16,Venda Deposito Bancario,3,0,50,8,439,0,,15:01,,,,,,0,0,-50,0,0,,
1,894,2023-11-16,000001 - Consumidor,30,95,0,8,440,0,,15:01,,,,,,0,0,95,0,0,,
1,895,2023-11-16,Venda Deposito Bancario,3,0,95,8,440,0,,15:01,,,,,,0,0,-95,0,0,,
1,896,2023-11-16,000001 - Consumidor,30,30,0,8,441,0,,15:02,,,,,,0,0,30,0,0,,
1,897,2023-11-16,Venda Deposito Bancario,3,0,30,8,441,0,,15:02,,,,,,0,0,-30,0,0,,
1,898,2023-11-16,000001 - Consumidor,30,95,0,8,442,0,,15:02,,,,,,0,0,95,0,0,,
1,899,2023-11-16,Venda Deposito Bancario,3,0,95,8,442,0,,15:02,,,,,,0,0,-95,0,0,,
1,900,2023-11-16,000001 - Consumidor,30,95,0,8,443,0,,15:03,,,,,,0,0,95,0,0,,
1,901,2023-11-16,Venda Deposito Bancario,3,0,95,8,443,0,,15:03,,,,,,0,0,-95,0,0,,
1,902,2023-11-16,000001 - Consumidor,30,95,0,8,444,0,,15:05,,,,,,0,0,95,0,0,,
1,903,2023-11-16,Venda Deposito Bancario,3,0,95,8,444,0,,15:05,,,,,,0,0,-95,0,0,,
1,904,2023-11-16,000001 - Consumidor,30,95,0,8,445,0,,15:06,,,,,,0,0,95,0,0,,
1,905,2023-11-16,Venda Deposito Bancario,3,0,95,8,445,0,,15:06,,,,,,0,0,-95,0,0,,
1,906,2023-11-16,000001 - Consumidor,30,95,0,8,446,0,,15:07,,,,,,0,0,95,0,0,,
1,907,2023-11-16,Venda Deposito Bancario,3,0,95,8,446,0,,15:07,,,,,,0,0,-95,0,0,,
1,908,2023-11-16,000001 - Consumidor,30,95,0,8,447,0,,15:08,,,,,,0,0,95,0,0,,
1,909,2023-11-16,Venda Deposito Bancario,3,0,95,8,447,0,,15:08,,,,,,0,0,-95,0,0,,
1,910,2023-11-16,000001 - Consumidor,30,190,0,8,448,0,,15:09,,,,,,0,0,190,0,0,,
1,911,2023-11-16,Venda Deposito Bancario,3,0,190,8,448,0,,15:09,,,,,,0,0,-190,0,0,,
1,912,2023-11-16,000001 - Consumidor,30,150,0,8,449,0,,15:10,,,,,,0,0,150,0,0,,
1,913,2023-11-16,Venda Deposito Bancario,3,0,150,8,449,0,,15:10,,,,,,0,0,-150,0,0,,
1,914,2023-11-16,000001 - Consumidor,30,95,0,8,450,0,,15:10,,,,,,0,0,95,0,0,,
1,915,2023-11-16,Venda Deposito Bancario,3,0,95,8,450,0,,15:10,,,,,,0,0,-95,0,0,,
1,916,2023-11-16,000001 - Consumidor,30,95,0,8,451,0,,15:11,,,,,,0,0,95,0,0,,
1,917,2023-11-16,Venda Deposito Bancario,3,0,95,8,451,0,,15:11,,,,,,0,0,-95,0,0,,
1,918,2023-11-16,000001 - Consumidor,30,55,0,8,452,0,,15:11,,,,,,0,0,55,0,0,,
1,919,2023-11-16,Venda Deposito Bancario,3,0,55,8,452,0,,15:11,,,,,,0,0,-55,0,0,,
1,920,2023-11-16,000001 - Consumidor,30,50,0,8,453,0,,15:12,,,,,,0,0,50,0,0,,
1,921,2023-11-16,Venda Deposito Bancario,3,0,50,8,453,0,,15:12,,,,,,0,0,-50,0,0,,
1,922,2023-11-16,000001 - Consumidor,30,95,0,8,454,0,,15:12,,,,,,0,0,95,0,0,,
1,923,2023-11-16,Venda Deposito Bancario,3,0,95,8,454,0,,15:12,,,,,,0,0,-95,0,0,,
1,924,2023-11-16,000001 - Consumidor,30,95,0,8,455,0,,15:12,,,,,,0,0,95,0,0,,
1,925,2023-11-16,Venda Deposito Bancario,3,0,95,8,455,0,,15:12,,,,,,0,0,-95,0,0,,
1,926,2023-11-16,000001 - Consumidor,30,95,0,8,456,0,,15:13,,,,,,0,0,95,0,0,,
1,927,2023-11-16,Venda Deposito Bancario,3,0,95,8,456,0,,15:13,,,,,,0,0,-95,0,0,,
1,928,2023-11-16,000001 - Consumidor,30,95,0,8,457,0,,15:13,,,,,,0,0,95,0,0,,
1,929,2023-11-16,Venda Deposito Bancario,3,0,95,8,457,0,,15:13,,,,,,0,0,-95,0,0,,
1,930,2023-11-16,000001 - Consumidor,30,95,0,8,458,0,,15:13,,,,,,0,0,95,0,0,,
1,931,2023-11-16,Venda Deposito Bancario,3,0,95,8,458,0,,15:13,,,,,,0,0,-95,0,0,,
1,932,2023-11-16,000001 - Consumidor,30,150,0,8,459,0,,15:13,,,,,,0,0,150,0,0,,
1,933,2023-11-16,Venda Deposito Bancario,3,0,150,8,459,0,,15:13,,,,,,0,0,-150,0,0,,
1,934,2023-11-16,000001 - Consumidor,30,122.5,0,8,460,0,,15:14,,,,,,0,0,122.5,0,0,,
1,935,2023-11-16,Venda Deposito Bancario,3,0,122.5,8,460,0,,15:14,,,,,,0,0,-122.5,0,0,,
1,936,2023-11-16,000001 - Consumidor,30,95,0,8,461,0,,15:14,,,,,,0,0,95,0,0,,
1,937,2023-11-16,Venda Deposito Bancario,3,0,95,8,461,0,,15:14,,,,,,0,0,-95,0,0,,
1,938,2023-11-16,000001 - Consumidor,30,55,0,8,462,0,,15:14,,,,,,0,0,55,0,0,,
1,939,2023-11-16,Venda Deposito Bancario,3,0,55,8,462,0,,15:14,,,,,,0,0,-55,0,0,,
1,940,2023-11-16,000001 - Consumidor,30,122.5,0,8,463,0,,15:15,,,,,,0,0,122.5,0,0,,
1,941,2023-11-16,Venda Deposito Bancario,3,0,122.5,8,463,0,,15:15,,,,,,0,0,-122.5,0,0,,
1,942,2023-11-16,000001 - Consumidor,30,95,0,8,464,0,,15:15,,,,,,0,0,95,0,0,,
1,943,2023-11-16,Venda Deposito Bancario,3,0,95,8,464,0,,15:15,,,,,,0,0,-95,0,0,,
1,944,2023-11-16,000001 - Consumidor,30,95,0,8,465,0,,15:15,,,,,,0,0,95,0,0,,
1,945,2023-11-16,Venda Deposito Bancario,3,0,95,8,465,0,,15:15,,,,,,0,0,-95,0,0,,
1,946,2023-11-16,000001 - Consumidor,30,95,0,8,466,0,,15:16,,,,,,0,0,95,0,0,,
1,947,2023-11-16,Venda Deposito Bancario,3,0,95,8,466,0,,15:16,,,,,,0,0,-95,0,0,,
1,948,2023-11-16,000001 - Consumidor,30,55,0,8,467,0,,15:16,,,,,,0,0,55,0,0,,
1,949,2023-11-16,Venda Deposito Bancario,3,0,55,8,467,0,,15:16,,,,,,0,0,-55,0,0,,
1,950,2023-11-16,000001 - Consumidor,30,95,0,8,468,0,,15:24,,,,,,0,0,95,0,0,,
1,951,2023-11-16,Venda Deposito Bancario,3,0,95,8,468,0,,15:24,,,,,,0,0,-95,0,0,,
1,952,2023-11-16,000001 - Consumidor,30,150,0,8,469,0,,15:28,,,,,,0,0,150,0,0,,
1,953,2023-11-16,Venda Deposito Bancario,3,0,150,8,469,0,,15:28,,,,,,0,0,-150,0,0,,
1,954,2023-11-16,000001 - Consumidor,30,95,0,8,470,0,,15:28,,,,,,0,0,95,0,0,,
1,955,2023-11-16,Venda Deposito Bancario,3,0,95,8,470,0,,15:28,,,,,,0,0,-95,0,0,,
1,956,2023-11-16,000001 - Consumidor,30,95,0,8,471,0,,15:28,,,,,,0,0,95,0,0,,
1,957,2023-11-16,Venda Deposito Bancario,3,0,95,8,471,0,,15:28,,,,,,0,0,-95,0,0,,
1,958,2023-11-16,000001 - Consumidor,30,95,0,8,472,0,,15:29,,,,,,0,0,95,0,0,,
1,959,2023-11-16,Venda Deposito Bancario,3,0,95,8,472,0,,15:29,,,,,,0,0,-95,0,0,,
1,960,2023-11-16,000001 - Consumidor,30,95,0,8,473,0,,15:30,,,,,,0,0,95,0,0,,
1,961,2023-11-16,Venda Deposito Bancario,3,0,95,8,473,0,,15:30,,,,,,0,0,-95,0,0,,
1,962,2023-11-16,000001 - Consumidor,30,95,0,8,474,0,,15:30,,,,,,0,0,95,0,0,,
1,963,2023-11-16,Venda Deposito Bancario,3,0,95,8,474,0,,15:30,,,,,,0,0,-95,0,0,,
1,964,2023-11-16,000001 - Consumidor,30,90,0,8,475,0,,15:30,,,,,,0,0,90,0,0,,
1,965,2023-11-16,Venda Deposito Bancario,3,0,90,8,475,0,,15:30,,,,,,0,0,-90,0,0,,
1,966,2023-11-16,000001 - Consumidor,30,95,0,8,476,0,,15:31,,,,,,0,0,95,0,0,,
1,967,2023-11-16,Venda Deposito Bancario,3,0,95,8,476,0,,15:31,,,,,,0,0,-95,0,0,,
1,968,2023-11-16,000001 - Consumidor,30,5,0,8,477,0,,15:31,,,,,,0,0,5,0,0,,
1,969,2023-11-16,Venda Deposito Bancario,3,0,5,8,477,0,,15:31,,,,,,0,0,-5,0,0,,
1,970,2023-11-16,000001 - Consumidor,30,95,0,8,478,0,,15:31,,,,,,0,0,95,0,0,,
1,971,2023-11-16,Venda Deposito Bancario,3,0,95,8,478,0,,15:31,,,,,,0,0,-95,0,0,,
1,972,2023-11-16,000001 - Consumidor,30,95,0,8,479,0,,15:32,,,,,,0,0,95,0,0,,
1,973,2023-11-16,Venda Deposito Bancario,3,0,95,8,479,0,,15:32,,,,,,0,0,-95,0,0,,
1,974,2023-11-16,000001 - Consumidor,30,293.86,0,8,480,0,,15:32,,,,,,0,0,293.86,0,0,,
1,975,2023-11-16,Venda Deposito Bancario,3,0,293.86,8,480,0,,15:32,,,,,,0,0,-293.86,0,0,,
1,976,2023-11-16,000001 - Consumidor,40,0,293.86,8,480,0,,15:33,,,,,,0,0,-293.86,0,0,,
1,977,2023-11-20,Estorno Deposito PIX - CodVenda:000480 -,1,293.86,0,8,0,0,,15:33,,,,,,0,,,,,,
1,978,2023-11-16,000001 - Consumidor,30,293.86,0,8,481,0,,15:33,,,,,,0,0,293.86,0,0,,
1,979,2023-11-16,Venda Deposito Bancario,3,0,293.86,8,481,0,,15:33,,,,,,0,0,-293.86,0,0,,
1,980,2023-11-16,000001 - Consumidor,40,0,293.86,8,481,0,,15:34,,,,,,0,0,-293.86,0,0,,
1,981,2023-11-20,Estorno Deposito PIX - CodVenda:000481 -,1,293.86,0,8,0,0,,15:34,,,,,,0,,,,,,
1,982,2023-11-20,000001 - Consumidor,30,293.86,0,8,482,0,,15:47,,,,,,0,0,293.86,0,0,,
1,983,2023-11-20,Venda Deposito Bancario,3,0,293.86,8,482,0,,15:47,,,,,,0,0,-293.86,0,0,,
1,984,2023-11-20,000001 - Consumidor,40,0,293.86,8,482,0,,15:48,,,,,,0,0,-293.86,0,0,,
1,985,2023-11-20,Estorno Deposito PIX - CodVenda:000482 -,1,293.86,0,8,0,0,,15:48,,,,,,0,,,,,,
1,986,2023-11-17,000001 - Consumidor,30,293.86,0,8,483,0,,15:49,,,,,,0,0,293.86,0,0,,
1,987,2023-11-17,Venda Deposito Bancario,3,0,293.86,8,483,0,,15:49,,,,,,0,0,-293.86,0,0,,
1,988,2023-11-17,000001 - Consumidor,30,671.92,0,8,484,0,,15:49,,,,,,0,0,671.92,0,0,,
1,989,2023-11-17,Venda Deposito Bancario,3,0,671.92,8,484,0,,15:49,,,,,,0,0,-671.92,0,0,,
1,990,2023-11-17,000001 - Consumidor,30,90,0,8,485,0,,15:57,,,,,,0,0,90,0,0,,
1,991,2023-11-17,Venda Deposito Bancario,3,0,90,8,485,0,,15:57,,,,,,0,0,-90,0,0,,
1,992,2023-11-17,000001 - Consumidor,30,50,0,8,486,0,,15:58,,,,,,0,0,50,0,0,,
1,993,2023-11-17,Venda Deposito Bancario,3,0,50,8,486,0,,15:58,,,,,,0,0,-50,0,0,,
1,994,2023-11-17,000001 - Consumidor,30,95,0,8,487,0,,15:58,,,,,,0,0,95,0,0,,
1,995,2023-11-17,Venda Deposito Bancario,3,0,95,8,487,0,,15:58,,,,,,0,0,-95,0,0,,
1,996,2023-11-17,000001 - Consumidor,30,285,0,8,488,0,,15:59,,,,,,0,0,285,0,0,,
1,997,2023-11-17,Venda Deposito Bancario,3,0,285,8,488,0,,15:59,,,,,,0,0,-285,0,0,,
1,998,2023-11-17,000001 - Consumidor,30,95,0,8,489,0,,15:59,,,,,,0,0,95,0,0,,
1,999,2023-11-17,Venda Deposito Bancario,3,0,95,8,489,0,,15:59,,,,,,0,0,-95,0,0,,
1,1000,2023-11-17,000001 - Consumidor,30,55,0,8,490,0,,16:13,,,,,,0,0,55,0,0,,
1,1001,2023-11-17,Venda Deposito Bancario,3,0,55,8,490,0,,16:13,,,,,,0,0,-55,0,0,,
1,1002,2023-11-17,000001 - Consumidor,30,50,0,8,491,0,,16:16,,,,,,0,0,50,0,0,,
1,1003,2023-11-17,Venda Deposito Bancario,3,0,50,8,491,0,,16:16,,,,,,0,0,-50,0,0,,
1,1004,2023-11-17,000001 - Consumidor,30,95,0,8,492,0,,16:17,,,,,,0,0,95,0,0,,
1,1005,2023-11-17,Venda Deposito Bancario,3,0,95,8,492,0,,16:17,,,,,,0,0,-95,0,0,,
1,1006,2023-11-17,000001 - Consumidor,30,95,0,8,493,0,,16:32,,,,,,0,0,95,0,0,,
1,1007,2023-11-17,Venda Deposito Bancario,3,0,95,8,493,0,,16:32,,,,,,0,0,-95,0,0,,
1,1008,2023-11-17,000001 - Consumidor,30,95,0,8,494,0,,16:32,,,,,,0,0,95,0,0,,
1,1009,2023-11-17,Venda Deposito Bancario,3,0,95,8,494,0,,16:32,,,,,,0,0,-95,0,0,,
1,1010,2023-11-17,000001 - Consumidor,30,95,0,8,495,0,,16:32,,,,,,0,0,95,0,0,,
1,1011,2023-11-17,Venda Deposito Bancario,3,0,95,8,495,0,,16:32,,,,,,0,0,-95,0,0,,
1,1012,2023-11-17,000001 - Consumidor,30,2000,0,8,496,0,,16:36,,,,,,0,0,2000,0,0,,
1,1013,2023-11-17,Venda Deposito Bancario,3,0,2000,8,496,0,,16:36,,,,,,0,0,-2000,0,0,,
1,1014,2023-11-20,000001 - Consumidor,30,324.94,0,8,497,0,,16:39,,,,,,0,0,324.94,0,0,,
1,1015,2023-11-20,Venda Deposito Bancario,3,0,324.94,8,497,0,,16:39,,,,,,0,0,-324.94,0,0,,
1,1016,2023-11-20,000001 - Consumidor,30,645.16,0,8,498,0,,16:39,,,,,,0,0,645.16,0,0,,
1,1017,2023-11-20,Venda Deposito Bancario,3,0,645.16,8,498,0,,16:39,,,,,,0,0,-645.16,0,0,,
1,1018,2023-11-20,000001 - Consumidor,30,140,0,8,499,0,,16:39,,,,,,0,0,140,0,0,,
1,1019,2023-11-20,Venda Deposito Bancario,3,0,140,8,499,0,,16:39,,,,,,0,0,-140,0,0,,
1,1020,2023-11-20,000001 - Consumidor,30,1520,0,8,500,0,,07:39,,,,,,0,0,1520,0,0,,
1,1021,2023-11-20,Venda Deposito Bancario,3,0,1520,8,500,0,,07:39,,,,,,0,0,-1520,0,0,,
1,1022,2023-11-21,000001 - Consumidor,30,300,0,8,501,0,,17:04,,,,,,0,0,300,0,0,,
1,1023,2023-11-21,Venda Deposito Bancario,3,0,300,8,501,0,,17:04,,,,,,0,0,-300,0,0,,
1,1024,2023-11-21,000001 - Consumidor,40,0,300,8,501,0,,17:04,,,,,,0,0,-300,0,0,,
1,1025,2023-11-21,Estorno Deposito PIX - CodVenda:000501 -,1,300,0,8,0,0,,17:04,,,,,,0,,,,,,
1,1026,2023-11-21,000001 - Consumidor,30,300,0,8,502,0,,17:05,,,,,,0,0,300,0,0,,
1,1027,2023-11-21,Venda Deposito Bancario,3,0,300,8,502,0,,17:05,,,,,,0,0,-300,0,0,,
1,1028,2023-11-21,000001 - Consumidor,30,10,0,8,503,0,,08:40,,,,,,0,0,10,0,0,,
1,1029,2023-11-21,Venda Deposito Bancario,3,0,10,8,503,0,,08:40,,,,,,0,0,-10,0,0,,
1,1030,2023-11-21,000001 - Consumidor,30,10,0,8,504,0,,08:43,,,,,,0,0,10,0,0,,
1,1031,2023-11-21,Venda Deposito Bancario,3,0,10,8,504,0,,08:43,,,,,,0,0,-10,0,0,,
1,1032,2023-11-21,000001 - Consumidor,40,0,10,8,504,0,,08:44,,,,,,0,0,-10,0,0,,
1,1033,2023-11-22,Estorno Deposito PIX - CodVenda:000504 -,1,10,0,8,0,0,,08:44,,,,,,0,,,,,,
1,1034,2023-11-21,000001 - Consumidor,40,0,10,8,503,0,,08:45,,,,,,0,0,-10,0,0,,
1,1035,2023-11-22,Estorno Deposito PIX - CodVenda:000503 -,1,10,0,8,0,0,,08:45,,,,,,0,,,,,,
1,1036,2023-11-21,000001 - Consumidor,40,0,300,8,502,0,,08:45,,,,,,0,0,-300,0,0,,
1,1037,2023-11-22,Estorno Deposito PIX - CodVenda:000502 -,1,300,0,8,0,0,,08:45,,,,,,0,,,,,,
1,1038,2023-11-21,000001 - Consumidor,30,300,0,8,505,0,,08:46,,,,,,0,0,300,0,0,,
1,1039,2023-11-21,Venda Deposito Bancario,3,0,300,8,505,0,,08:46,,,,,,0,0,-300,0,0,,
1,1040,2023-11-21,000001 - Consumidor,30,95,0,8,506,0,,08:47,,,,,,0,0,95,0,0,,
1,1041,2023-11-21,000001 - Consumidor,30,1090,0,8,509,0,,08:49,,,,,,0,0,1090,0,0,,
1,1042,2023-11-21,000001 - Consumidor,30,500,0,8,510,0,,08:57,,,,,,0,0,500,0,0,,
1,1043,2023-11-21,Venda Deposito Bancario,3,0,500,8,510,0,,08:57,,,,,,0,0,-500,0,0,,
1,1044,2023-11-21,000001 - Consumidor,30,472,0,8,511,0,,09:00,,,,,,0,0,472,0,0,,
1,1045,2023-11-21,Venda Deposito Bancario,3,0,472,8,511,0,,09:00,,,,,,0,0,-472,0,0,,
1,1046,2023-11-21,000001 - Consumidor,30,951.56,0,8,512,0,,08:37,,,,,,0,0,951.56,0,0,,
1,1047,2023-11-21,Venda Deposito Bancario,3,0,951.56,8,512,0,,08:37,,,,,,0,0,-951.56,0,0,,
1,1048,2023-11-21,000001 - Consumidor,30,225,0,8,513,0,,08:41,,,,,,0,0,225,0,0,,
1,1049,2023-11-21,Venda Deposito Bancario,3,0,225,8,513,0,,08:41,,,,,,0,0,-225,0,0,,
1,1050,2023-11-23,000001 - Consumidor,30,1276.08,0,8,514,0,,08:43,,,,,,0,0,1276.08,0,0,,
1,1051,2023-11-23,Venda Deposito Bancario,3,0,1276.08,8,514,0,,08:43,,,,,,0,0,-1276.08,0,0,,
1,1052,2023-11-23,000001 - Consumidor,30,1053.92,0,8,515,0,,08:43,,,,,,0,0,1053.92,0,0,,
1,1053,2023-11-23,Venda Deposito Bancario,3,0,1053.92,8,515,0,,08:43,,,,,,0,0,-1053.92,0,0,,
1,1054,2023-11-23,000001 - Consumidor,30,646,0,8,516,0,,09:06,,,,,,0,0,646,0,0,,
1,1055,2023-11-23,Venda Deposito Bancario,3,0,646,8,516,0,,09:06,,,,,,0,0,-646,0,0,,
1,1056,2023-11-23,000001 - Consumidor,30,85,0,8,517,0,,09:13,,,,,,0,0,85,0,0,,
1,1057,2023-11-23,Venda Deposito Bancario,3,0,85,8,517,0,,09:13,,,,,,0,0,-85,0,0,,
1,1058,2023-11-24,000001 - Consumidor,30,561,0,8,518,0,,09:19,,,,,,0,0,561,0,0,,
1,1059,2023-11-24,Venda Deposito Bancario,3,0,561,8,518,0,,09:19,,,,,,0,0,-561,0,0,,
1,1060,2023-11-27,000001 - Consumidor,30,555,0,8,519,0,,09:40,,,,,,0,0,555,0,0,,
1,1061,2023-11-27,Venda Deposito Bancario,3,0,555,8,519,0,,09:40,,,,,,0,0,-555,0,0,,
1,1062,2023-11-27,000001 - Consumidor,30,725,0,8,520,0,,09:44,,,,,,0,0,725,0,0,,
1,1063,2023-11-27,Venda Deposito Bancario,3,0,725,8,520,0,,09:44,,,,,,0,0,-725,0,0,,
1,1064,2023-11-27,000001 - Consumidor,30,195,0,8,521,0,,09:44,,,,,,0,0,195,0,0,,
1,1065,2023-11-27,Venda Deposito Bancario,3,0,195,8,521,0,,09:44,,,,,,0,0,-195,0,0,,
1,1066,2023-11-27,000001 - Consumidor,30,195,0,8,522,0,,09:45,,,,,,0,0,195,0,0,,
1,1067,2023-11-27,Venda Deposito Bancario,3,0,195,8,522,0,,09:45,,,,,,0,0,-195,0,0,,
1,1068,2023-11-27,000001 - Consumidor,30,40,0,8,523,0,,09:45,,,,,,0,0,40,0,0,,
1,1069,2023-11-27,Venda Deposito Bancario,3,0,40,8,523,0,,09:45,,,,,,0,0,-40,0,0,,
1,1070,2023-11-28,000001 - Consumidor,30,500,0,8,524,0,,09:46,,,,,,0,0,500,0,0,,
1,1071,2023-11-28,Venda Deposito Bancario,3,0,500,8,524,0,,09:46,,,,,,0,0,-500,0,0,,
1,1072,2023-11-28,000001 - Consumidor,40,0,500,8,524,0,,09:47,,,,,,0,0,-500,0,0,,
1,1073,2023-11-29,Estorno Deposito PIX - CodVenda:000524 -,1,500,0,8,0,0,,09:47,,,,,,0,,,,,,
1,1074,2023-11-28,000001 - Consumidor,30,500,0,8,525,0,,09:47,,,,,,0,0,500,0,0,,
1,1075,2023-11-28,Venda Deposito Bancario,3,0,500,8,525,0,,09:47,,,,,,0,0,-500,0,0,,
1,1076,2023-11-28,000001 - Consumidor,30,195,0,8,526,0,,09:47,,,,,,0,0,195,0,0,,
1,1077,2023-11-28,Venda Deposito Bancario,3,0,195,8,526,0,,09:47,,,,,,0,0,-195,0,0,,
1,1078,2023-11-28,000001 - Consumidor,30,590,0,8,527,0,,09:48,,,,,,0,0,590,0,0,,
1,1079,2023-11-28,Venda Deposito Bancario,3,0,590,8,527,0,,09:48,,,,,,0,0,-590,0,0,,
1,1080,2023-11-28,000001 - Consumidor,30,810,0,8,528,0,,09:48,,,,,,0,0,810,0,0,,
1,1081,2023-11-28,Venda Deposito Bancario,3,0,810,8,528,0,,09:48,,,,,,0,0,-810,0,0,,
1,1082,2023-11-28,000001 - Consumidor,30,195,0,8,529,0,,09:48,,,,,,0,0,195,0,0,,
1,1083,2023-11-28,Venda Deposito Bancario,3,0,195,8,529,0,,09:48,,,,,,0,0,-195,0,0,,
1,1084,2023-11-28,000001 - Consumidor,30,400,0,8,530,0,,09:51,,,,,,0,0,400,0,0,,
1,1085,2023-11-28,Venda Deposito Bancario,3,0,400,8,530,0,,09:51,,,,,,0,0,-400,0,0,,
1,1086,2023-11-28,000001 - Consumidor,30,1141,0,8,531,0,,09:52,,,,,,0,0,1141,0,0,,
1,1087,2023-11-28,Venda Deposito Bancario,3,0,1141,8,531,0,,09:52,,,,,,0,0,-1141,0,0,,
1,1088,2023-11-28,000001 - Consumidor,30,1235,0,8,532,0,,09:56,,,,,,0,0,1235,0,0,,
1,1089,2023-11-28,Venda Deposito Bancario,3,0,1235,8,532,0,,09:56,,,,,,0,0,-1235,0,0,,
1,1090,2023-11-28,000001 - Consumidor,30,1405,0,8,533,0,,09:59,,,,,,0,0,1405,0,0,,
1,1091,2023-11-28,Venda Deposito Bancario,3,0,1405,8,533,0,,09:59,,,,,,0,0,-1405,0,0,,
1,1092,2023-11-29,000001 - Consumidor,30,204.18,0,8,534,0,,10:13,,,,,,0,0,204.18,0,0,,
1,1093,2023-11-29,Venda Deposito Bancario,3,0,204.18,8,534,0,,10:13,,,,,,0,0,-204.18,0,0,,
1,1094,2023-11-29,000001 - Consumidor,30,969.81,0,8,535,0,,10:13,,,,,,0,0,969.81,0,0,,
1,1095,2023-11-29,Venda Deposito Bancario,3,0,969.81,8,535,0,,10:13,,,,,,0,0,-969.81,0,0,,
1,1096,2023-11-30,000001 - Consumidor,30,1970.58,0,8,536,0,,14:12,,,,,,0,0,1970.58,0,0,,
1,1097,2023-11-30,Venda Deposito Bancario,3,0,1970.58,8,536,0,,14:12,,,,,,0,0,-1970.58,0,0,,
1,1098,2023-11-30,000001 - Consumidor,30,470,0,8,537,0,,14:31,,,,,,0,0,470,0,0,,
1,1099,2023-11-30,Venda Deposito Bancario,3,0,470,8,537,0,,14:31,,,,,,0,0,-470,0,0,,
1,1100,2023-11-30,000001 - Consumidor,30,980,0,8,538,0,,14:31,,,,,,0,0,980,0,0,,
1,1101,2023-11-30,Venda Deposito Bancario,3,0,980,8,538,0,,14:31,,,,,,0,0,-980,0,0,,
1,1102,2023-11-30,000001 - Consumidor,30,980,0,8,539,0,,14:38,,,,,,0,0,980,0,0,,
1,1103,2023-11-30,Venda Deposito Bancario,3,0,980,8,539,0,,14:38,,,,,,0,0,-980,0,0,,
1,1104,2023-11-30,000001 - Consumidor,30,628.57,0,8,540,0,,14:40,,,,,,0,0,628.57,0,0,,
1,1105,2023-11-30,Venda Deposito Bancario,3,0,628.57,8,540,0,,14:40,,,,,,0,0,-628.57,0,0,,
1,1106,2023-12-01,000001 - Consumidor,30,206.78,0,8,541,0,,14:41,,,,,,0,0,206.78,0,0,,
1,1107,2023-12-01,Venda Deposito Bancario,3,0,206.78,8,541,0,,14:41,,,,,,0,0,-206.78,0,0,,
1,1108,2023-12-01,000001 - Consumidor,30,658.08,0,8,542,0,,14:41,,,,,,0,0,658.08,0,0,,
1,1109,2023-12-01,Venda Deposito Bancario,3,0,658.08,8,542,0,,14:41,,,,,,0,0,-658.08,0,0,,
1,1110,2023-12-01,000001 - Consumidor,30,895,0,8,543,0,,14:48,,,,,,0,0,895,0,0,,
1,1111,2023-12-01,Venda Deposito Bancario,3,0,895,8,543,0,,14:48,,,,,,0,0,-895,0,0,,
1,1112,2023-12-01,000001 - Consumidor,30,85,0,8,544,0,,14:54,,,,,,0,0,85,0,0,,
1,1113,2023-12-01,Venda Deposito Bancario,3,0,85,8,544,0,,14:54,,,,,,0,0,-85,0,0,,
1,1114,2023-12-01,000001 - Consumidor,30,722.85,0,8,545,0,,14:54,,,,,,0,0,722.85,0,0,,
1,1115,2023-12-01,Venda Deposito Bancario,3,0,722.85,8,545,0,,14:54,,,,,,0,0,-722.85,0,0,,
1,1116,2023-12-01,000001 - Consumidor,30,170,0,8,546,0,,14:56,,,,,,0,0,170,0,0,,
