CODVENDA,CODITEM,CODPROD,QUANTIDADE,VALORUNIT,DESCRICAOMO,DEST,VALORCUSTO,CODTIPPROD,CODFUNC,COMISSAOPORCEN,PRECOCERTO,PESOPRODUTO,DATA,MES,VALORDESCONTO,DARBAIXA,ESTORNADO,BAIXADO,DELETADO,CODBAIXA,IDREMESSA,PRODMO,PRODMONTADO,IMPRESSO,GRADE,MOTIVODEL,IMPRECEITA,PRECOAPRAZO,OK_COZINHA,VALORTOTAL,VALTOTAL_PRECOCERTO,IAT,IPPT,DESC_PRODUTO,CODALIQUOTA,IT_DESCONTO,IT_ACRESCIMO,UNIDADE,INFOADICIONAL,BAIXARRECEITA,CFOP,TAB_TOTALIZADOR,COO,CCF,DESCTOTAL_SPED,COR,PPIS,PCOFINS,VPIS,VCOFINS,ACRESTOTAL_SPED,AUT_DELBD,QUANT_RESERVADA,REG_MD5,VAL_INCLUSAO,PRECOTABELA,CUSTOMEDIO,TOTAL_IMPOSTOS,NCM_PROD,ORIGEM_MERC_PROD,P_COMPRAPROD,PRODRESERVADO,IDSETOR,CUSTO_VARIAVEL,PERCCUSTO_VARIAVEL,ROMANEIO_ID,CODPROMOCAO,RESERV_ARETIRAR,BLOQ_COMISSAO,COMISSAO_PROD,VAZILHAME_OP,VAZILHAME_QUANTEMP,ICMS_ST,LOTE,AMBIENTE_ORC,ID_RESTRICAO,DEF_ENTREGA,PQUANT_DECIMAIS,BLOQ_DESCITEM,KIT_CODPROD
1013,1,000010,1,284.86,,,0.01,MO,0,0,284.86,,2024-09-30,09/2024,0,1,0,1,0,64919,,0,0,,,,,284.86,,284.86,284.86,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1014,1,000010,1,107.85,,,0.01,MO,0,0,107.85,,2024-09-30,09/2024,0,1,0,1,0,19361,,0,0,,,,,107.85,,107.85,107.85,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1015,1,000011,1,120,,,0.01,MO,0,0,120,,2024-09-30,09/2024,0,1,0,1,0,97709,,0,0,,,,,120,,120,120,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1016,1,000010,1,349.49,,,0.01,MO,0,0,349.49,,2024-10-01,10/2024,0,1,0,1,0,239517,,0,0,,,,,349.49,,349.49,349.49,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1017,1,000010,1,4.9,,,0.01,MO,0,0,4.9,,2024-10-01,10/2024,0,1,0,1,0,24305,,0,0,,,,,4.9,,4.9,4.9,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1018,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-01,10/2024,0,1,0,1,0,90676,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1019,1,000003,1,56,,,0.01,MO,0,0,56,,2024-10-01,10/2024,0,1,0,1,0,28871,,0,0,,,,,56,,56,56,T,T,ENS. FUNDAMENTAL 1. a 5. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1020,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-01,10/2024,0,1,0,1,0,42690,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1021,1,000010,1,296.71,,,0.01,MO,0,0,296.71,,2024-10-01,10/2024,0,1,0,1,0,231278,,0,0,,,,,296.71,,296.71,296.71,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1022,1,000010,1,681.03,,,0.01,MO,0,0,681.03,,2024-10-01,10/2024,0,1,0,1,0,101790,,0,0,,,,,681.03,,681.03,681.03,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1023,1,000010,1,2.88,,,0.01,MO,0,0,2.88,,2024-10-01,10/2024,0,1,0,1,0,134966,,0,0,,,,,2.88,,2.88,2.88,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1024,1,000010,1,225.63,,,0.01,MO,0,0,225.63,,2024-10-07,10/2024,0,1,0,1,0,260639,,0,0,,,,,225.63,,225.63,225.63,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1025,1,000003,1,68036.71,,,0.01,MO,0,0,68036.71,,2024-10-07,10/2024,0,1,0,1,0,241867,,0,0,,,,,68036.71,,68036.71,68036.71,T,T,REPASSE CEI EDUCBANK,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1026,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-03,10/2024,0,1,0,1,0,183720,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1027,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-03,10/2024,0,1,0,1,0,17139,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1028,1,000004,1,750,,,0.01,MO,0,0,750,,2024-10-04,10/2024,0,1,0,1,0,79805,,0,0,,,,,750,,750,750,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1029,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-04,10/2024,0,1,0,1,0,134121,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1030,1,000002,1,257567.28,,,0.01,MO,0,0,257567.28,,2024-10-07,10/2024,0,1,0,1,0,5294,,0,0,,,,,257567.28,,257567.28,257567.28,T,T,REPASSE CN EDUCBANK,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1031,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-07,10/2024,0,1,0,1,0,254295,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1032,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-07,10/2024,0,1,0,1,0,194155,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1033,1,000004,1,600,,,0.01,MO,0,0,600,,2024-10-07,10/2024,0,1,0,1,0,295765,,0,0,,,,,600,,600,600,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1034,1,000004,1,947.3,,,0.01,MO,0,0,947.3,,2024-10-08,10/2024,0,1,0,1,0,181694,,0,0,,,,,947.3,,947.3,947.3,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1035,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-08,10/2024,0,1,0,1,0,227115,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1036,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-08,10/2024,0,1,0,1,0,24581,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1037,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-08,10/2024,0,1,0,1,0,115698,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1038,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-08,10/2024,0,1,0,1,0,203529,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1039,1,000004,1,689.99,,,0.01,MO,0,0,689.99,,2024-10-10,10/2024,0,1,0,1,0,291250,,0,0,,,,,689.99,,689.99,689.99,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1040,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-09,10/2024,0,1,0,1,0,251844,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1041,1,000011,1,60,,,0.01,MO,0,0,60,,2024-10-09,10/2024,0,1,0,1,0,91145,,0,0,,,,,60,,60,60,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1042,1,000004,1,880.9,,,0.01,MO,0,0,880.9,,2024-10-10,10/2024,0,1,0,1,0,150898,,0,0,,,,,880.9,,880.9,880.9,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1043,1,000010,1,289.04,,,0.01,MO,0,0,289.04,,2024-10-08,10/2024,0,1,0,1,0,159434,,0,0,,,,,289.04,,289.04,289.04,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1044,1,000004,1,2136.93,,,0.01,MO,0,0,2136.93,,2024-10-08,10/2024,0,1,0,1,0,77960,,0,0,,,,,2136.93,,2136.93,2136.93,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1045,1,000004,1,594.91,,,0.01,MO,0,0,594.91,,2024-10-10,10/2024,0,1,0,1,0,92187,,0,0,,,,,594.91,,594.91,594.91,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1046,1,000018,1,73845.74,,,0.01,MO,0,0,73845.74,,2024-10-16,10/2024,0,1,0,1,0,92397,,0,0,,,,,73845.74,,73845.74,73845.74,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1047,1,000004,1,1200,,,0.01,MO,0,0,1200,,2024-10-10,10/2024,0,1,0,1,0,55480,,0,0,,,,,1200,,1200,1200,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1048,1,000004,1,1040,,,0.01,MO,0,0,1040,,2024-10-15,10/2024,0,1,0,1,0,289389,,0,0,,,,,1040,,1040,1040,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1049,1,000008,1,1141,,,0.01,MO,0,0,1141,,2024-10-16,10/2024,0,1,0,1,0,97893,,0,0,,,,,1141,,1141,1141,T,T,ALGUÉL CANTINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1050,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-16,10/2024,0,1,0,1,0,227068,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1051,1,000018,1,23442.7,,,0.01,MO,0,0,23442.7,,2024-10-16,10/2024,0,1,0,1,0,267149,,0,0,,,,,23442.7,,23442.7,23442.7,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1052,1,000018,1,17920.71,,,0.01,MO,0,0,17920.71,,2024-10-16,10/2024,0,1,0,1,0,237197,,0,0,,,,,17920.71,,17920.71,17920.71,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1053,1,000004,1,689.99,,,0.01,MO,0,0,689.99,,2024-10-17,10/2024,0,1,0,1,0,218652,,0,0,,,,,689.99,,689.99,689.99,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1054,1,000004,1,2537.44,,,0.01,MO,0,0,2537.44,,2024-10-21,10/2024,0,1,0,1,0,214790,,0,0,,,,,2537.44,,2537.44,2537.44,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1055,1,000010,1,2537.44,,,0.01,MO,0,0,2537.44,,2024-10-21,10/2024,0,1,0,1,0,126471,,0,0,,,,,2537.44,,2537.44,2537.44,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1056,1,000011,1,80,,,0.01,MO,0,0,80,,2024-10-21,10/2024,0,1,0,1,0,244857,,0,0,,,,,80,,80,80,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1057,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-21,10/2024,0,1,0,1,0,173196,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1058,1,000010,1,976.85,,,0.01,MO,0,0,976.85,,2024-10-22,10/2024,0,1,0,1,0,154331,,0,0,,,,,976.85,,976.85,976.85,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1059,1,000004,1,2517.02,,,0.01,MO,0,0,2517.02,,2024-10-22,10/2024,0,1,0,1,0,220712,,0,0,,,,,2517.02,,2517.02,2517.02,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1060,1,000004,1,756.28,,,0.01,MO,0,0,756.28,,2024-10-22,10/2024,0,1,0,1,0,204349,,0,0,,,,,756.28,,756.28,756.28,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1061,1,000018,1,723.8,,,0.01,MO,0,0,723.8,,2024-10-21,10/2024,0,1,0,1,0,260944,,0,0,,,,,723.8,,723.8,723.8,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1062,1,000018,1,1671.29,,,0.01,MO,0,0,1671.29,,2024-10-21,10/2024,0,1,0,1,0,107942,,0,0,,,,,1671.29,,1671.29,1671.29,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1063,1,000018,1,2345.94,,,0.01,MO,0,0,2345.94,,2024-10-21,10/2024,0,1,0,1,0,64892,,0,0,,,,,2345.94,,2345.94,2345.94,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1064,1,000018,1,702.23,,,0.01,MO,0,0,702.23,,2024-10-21,10/2024,0,1,0,1,0,6666,,0,0,,,,,702.23,,702.23,702.23,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1065,1,000010,1,1172.71,,,0.01,MO,0,0,1172.71,,2024-10-25,10/2024,0,1,0,1,0,3027,,0,0,,,,,1172.71,,1172.71,1172.71,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1066,1,000018,1,43.82,,,0.01,MO,0,0,43.82,,2024-10-21,10/2024,0,1,0,1,0,200977,,0,0,,,,,43.82,,43.82,43.82,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1067,1,000018,1,41.63,,,0.01,MO,0,0,41.63,,2024-10-21,10/2024,0,1,0,1,0,170527,,0,0,,,,,41.63,,41.63,41.63,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1068,1,000018,1,43.82,,,0.01,MO,0,0,43.82,,2024-10-21,10/2024,0,1,0,1,0,108205,,0,0,,,,,43.82,,43.82,43.82,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1069,1,000018,1,2404.93,,,0.01,MO,0,0,2404.93,,2024-10-21,10/2024,0,1,0,1,0,148073,,0,0,,,,,2404.93,,2404.93,2404.93,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1070,1,000018,1,2195.43,,,0.01,MO,0,0,2195.43,,2024-10-21,10/2024,0,1,0,1,0,112732,,0,0,,,,,2195.43,,2195.43,2195.43,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1071,1,000018,1,1683.23,,,0.01,MO,0,0,1683.23,,2024-10-22,10/2024,0,1,0,1,0,208000,,0,0,,,,,1683.23,,1683.23,1683.23,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1072,1,000018,1,343.09,,,0.01,MO,0,0,343.09,,2024-10-21,10/2024,0,1,0,1,0,64130,,0,0,,,,,343.09,,343.09,343.09,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1073,1,000018,1,268.9,,,0.01,MO,0,0,268.9,,2024-10-21,10/2024,0,1,0,1,0,64813,,0,0,,,,,268.9,,268.9,268.9,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1074,1,000018,1,156.69,,,0.01,MO,0,0,156.69,,2024-10-21,10/2024,0,1,0,1,0,178480,,0,0,,,,,156.69,,156.69,156.69,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1075,1,000018,1,149,,,0.01,MO,0,0,149,,2024-10-21,10/2024,0,1,0,1,0,74342,,0,0,,,,,149,,149,149,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1076,1,000018,1,37.25,,,0.01,MO,0,0,37.25,,2024-10-21,10/2024,0,1,0,1,0,46745,,0,0,,,,,37.25,,37.25,37.25,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1077,1,000018,1,37.25,,,0.01,MO,0,0,37.25,,2024-10-21,10/2024,0,1,0,1,0,251643,,0,0,,,,,37.25,,37.25,37.25,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1078,1,000018,1,4464.31,,,0.01,MO,0,0,4464.31,,2024-10-21,10/2024,0,1,0,1,0,284917,,0,0,,,,,4464.31,,4464.31,4464.31,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1079,1,000018,1,2246,,,0.01,MO,0,0,2246,,2024-10-22,10/2024,0,1,0,1,0,261503,,0,0,,,,,2246,,2246,2246,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1080,1,000010,1,14.58,,,0.01,MO,0,0,14.58,,2024-10-23,10/2024,0,1,0,1,0,124646,,0,0,,,,,14.58,,14.58,14.58,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1081,1,000004,1,621,,,0.01,MO,0,0,621,,2024-10-23,10/2024,0,1,0,1,0,287817,,0,0,,,,,621,,621,621,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1082,1,000004,1,616,,,0.01,MO,0,0,616,,2024-10-23,10/2024,0,1,0,1,0,121827,,0,0,,,,,616,,616,616,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1083,1,000004,1,883.45,,,0.01,MO,0,0,883.45,,2024-10-23,10/2024,0,1,0,1,0,183542,,0,0,,,,,883.45,,883.45,883.45,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1084,1,000011,1,40,,,0.01,MO,0,0,40,,2024-10-23,10/2024,0,1,0,1,0,137312,,0,0,,,,,40,,40,40,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1085,1,000010,1,14.71,,,0.01,MO,0,0,14.71,,2024-10-24,10/2024,0,1,0,1,0,148396,,0,0,,,,,14.71,,14.71,14.71,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1086,1,000004,1,696,,,0.01,MO,0,0,696,,2024-10-24,10/2024,0,1,0,1,0,30227,,0,0,,,,,696,,696,696,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1087,1,000004,1,150,,,0.01,MO,0,0,150,,2024-10-24,10/2024,0,1,0,1,0,2942,,0,0,,,,,150,,150,150,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
1088,1,000004,1,883.46,,,0.01,MO,0,0,883.46,,2024-10-24,10/2024,0,1,0,1,0,241665,,0,0,,,,,883.46,,883.46,883.46,T,T,ENS. FUNDAMENTAL 6. a 9. MENSALIDADE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,,,,
